Column1,Column2,Column3,Column4
1671882000,群主David1688,屏東恆春/短期多次/小兒急診醫師平安，恆春偏遠地區基督教醫院， 「小兒科急診」 於過年期間， “急需小兒科或急診科醫師”幫忙值班，讓偏遠服務不中斷， 敬請協助我們。感恩！兒科需求的日期如下：1/4   周三17:30至翌日08:001/11 周三17:30至翌日08:001/18 周三17:30至翌日08:001/21 除夕19:00至翌日07:001/22 初一19:00至翌日07:001/24 初三19:00至翌日07:00有關值班費等其他資訊，敬請聯絡：08-8892293 #834 秘書陳小姐(轉自 小900群),T
1671882960,高雄診所麻醫,台北麻醉支援可以先問問麻醉合作社看看,F
1671883140,社群3號管理員,求問 前輩 有無麻醉合作社連結？ 我們轉給沈醫師謝謝您的分享 與回饋 感恩,F
1671840480,社群副管理員,南彰化/專任/耳鼻喉小兒家醫內科誠徵【醫師】（南彰化）1.可長期配合，需掛牌，掛牌費另計2.耳鼻喉科、小兒科、家醫科、內科專科醫師每週6-9節門診，節數可談，週末輪流想排假出遊，都可互相調班薪資、PPF、看診節數可面議商量聯絡方式：1.寄履歷至lazystone @gmail.com2. 0-9-3-6-3-2-1-2-8-9張醫師(持續徵求中 轉自實名制 by 張醫師),T
1671841980,高雄診所麻醫,https://www.anescoop.com/,F
1671842520,HenryCK,請問高雄市醫師公會成員能參與嗎？,F
1671842760,群主David1688,上班時間 請直接問問 屏東縣衛生局 (窗口是 醫政科？還是什麼科？ 或是 問問醫師公會問一下 衛生局窗口是那位承辦人)直覺是可以報備支援？感覺是年底 在消耗預算？ 還是衝 施打率？ ,F
1671975240,HenryCK,[貼圖],F
1672003080,社群副管理員,高雄市/專任/內分泌科?高雄市中心內科診所 高薪禮聘內分泌專科醫師??目前有穩定病患 看診時段彈性 夜診少 高保障底薪 團隊融洽 極少感冒患者??適合醫師屬性：個性溫和好相處 對高齡病患有興趣??工作環境舒適優雅 交通便利??適合想兼顧家庭與工作的優質醫師 ?鄭小姐 0912056157(轉自實名制群 by 劉醫師 ),T
1672089720,社群副管理員,台中南屯/假日兼任/小兒家醫耳鼻喉內科(假日衝一波 單身發大財假日不想人擠人 這個好)誠徵 兼任醫師台中市南屯區診所誠徵兒科、家醫科、耳鼻喉科、內科專科醫師週日早診or午診or夜診(C3取1或2或3皆可)薪水:節數費(優)+PPF休假:農曆春節固定休除夕到初四共5天歡迎有興趣長期合作的醫師洽詢。歡迎親洽邢醫師0975-327365(可先簡訊，看診時不方便接手機)轉自實名制群 by 邢醫師,T
1672066260,Jeff,誠徵（醫師）台北市中山區松江南京站4號出口走路3分鐘可到1.可長期配合，需掛牌，掛牌費另計2. 內科尤佳（家醫科也可以）每週11節門診，週日休假薪資、PPF、可面議商量聯絡方式：1.0975-010-881鄒醫師,T
1672067460,Ethan,誠徵醫師科別 : 誠徵家醫科、新陳代謝科，小兒科、一般科或內科專科醫師一位。地址 : 桃園市中壢區高?A17附近時間 : 每周6-9診薪資面議，含牌費+診費+PPF其他福利：醫師機構責任險及團體保險亦可先報備支援兼診，彼此磨合。詳情請洽 0916-746-259林醫師如上診未接電話，請先傳訊息，謝謝,T
1672162620,Jou,《誠徵婦產科醫師》高雄市鳳山區婦產科診所誠徵夥伴1. 地點：鳳山區五甲二路2. 一週3-8診（可議），一診2.5～3小時3. 診費+ppf4.有車庫可停車我們診所是單純做婦科跟16周以前的產檢，沒有開刀。如果有醫美經驗的話，我們也有醫美雷射機器跟肉毒，電音波也可以打意者請洽 王醫師0981678554。 如上診時間未接電話請簡訊通知，謝謝！,T
1672125840,社群副管理員,新北永和/專任/耳鼻喉科誠徵「醫師」耳鼻喉科醫師地點：新北市永和區耳鼻喉科診所已有2位正職醫師，誠徵第三位掛牌醫師，每週約6-8診，牌費+診費+ppf，臨近公車站牌，離捷運站亦5-10分鐘步程，環境單純好相處，容易請假互相支援，意者請洽 0911115792 陳小姐 或 ID: k-r-p-b-9-5(去掉-)轉自實名制群 by 林醫師,T
1672132740,群主David1688,台北大直/專任/耳鼻喉科誠徵耳鼻喉科專科醫師診所地點：台北市大直耳鼻喉科小兒科診所每周約6-7診，薪資高於業界平均，交通方便，診所在公車站牌，離捷運站步行約5到10分鐘，歡迎來電洽詢0911901666 莊醫師轉自 5000人群 by 莊醫師,T
1672133640,Tini,桃園市龍潭區/專任/耳鼻喉科誠徵耳鼻喉科專科醫師診所地點：桃園市龍潭區耳鼻喉科專科診所每周約7-8診，可談！業務單純。享開業的收入，沒有開業的煩惱。薪資計算標準絕對高於業界。距龍潭交流道3分鐘。歡迎來電洽詢0918493273齊先生。,T
1672133820,Lin,誠徵醫師科別 : 誠徵家醫科、新陳代謝科，一般科或內科專科醫師代班1/2.1/16.1/30早診地址 : 桃園市中壢區時間 : 8:30-12:00薪資現領先報備支援兼診詳情請洽 0916-865-255林小姐,T
1672137540,群主David1688,請問診所用的HIS資訊系統是那一套， 如果能備註代班醫師更容易上手順便廣知群友群醫， 如果性質是 短期 代班， 請盡量加註， 方便醫師們搜尋 。謝謝大家,F
1672228260,小貓醫師,需求：職業醫學科專科醫師 臨場服務1名地點：台中霧峰服務次數：1 年 3次，每次3小時，薪資：可議聯絡方式: 余小姐 0906-805-191註：需職安署報備,T
1672215540,社群副管理員,台中北區/專任/小兒家醫?誠徵「專任醫師」台中市北區診所誠徵兒科或家醫專科醫師每週6-8節（需夜診及週日診），團隊相處融洽。診所業績穩定，待優，用心深耕富潛力，歡迎有興趣長期合作的醫師！請洽 李醫師 0934-130355轉自實名制群 by 李醫師,T
1672216440,Lin,早安-～誠徵醫師科別 : 誠徵家醫科、新陳代謝科，一般科或內科專科醫師代班1/2早診地址 : 桃園市中壢區時間 : 8:30-12:00薪資現領先報備支援兼診詳情請洽 0916-865-255林小姐,T
1672221300,群主David1688,新竹/專任/復健新竹某復健科診所徵負責醫師1、無基層經驗可。2、單純看診。不負管理責任。另有管理團隊負責。3、高保障底薪。另有看診人次提成津貼，自費治療PPF，高年終獎金。4、週六早診，週日固定休診。5、可在醫院兼診。6、產假或請假可停診。7、前一院所離職違約金診所負擔。意者請洽：鍾督導0982-128-744  或                                    E-mail:nbkljklk@gmail.com(轉自 復健醫學會 by 陳醫師代轉貼),T
1672224360,群主David1688,台北大安/專任兼任/家醫內分泌ENT(歡迎雇主自貼 醫師自薦本職缺轉自  5000人群)誠徵 專/兼任家醫科、ENT、內分泌醫師近捷運信義安和站，交通便利薪資及節數面議具糖尿病共照網、勞工健檢資格者尤佳詳情請洽 0980032238 張小姐,T
1672188060,Lin,好的我重發,F
1672188120,Lin,誠徵醫師科別 : 誠徵家醫科、新陳代謝科，一般科或內科專科醫師代班1/2早診地址 : 桃園市中壢區時間 : 8:30-12:00薪資現領使用展望系統先報備支援兼診詳情請洽 0916-865-255林小姐,T
1672244580,社群副管理員,"30up/桃園中壢/專任/家醫內科誠徵  專任醫師（需掛牌）桃園中壢區診所誠徵家醫科、內科專科醫師一週8-10節薪資優30萬up沒問題薪水:節數費7000~7500 +PPF看診品質佳，每節時間2.33~3.5 hr,中間有休息，兼顧拼經濟，家庭以及生活品質。歡迎親洽李醫師 0952-166941( 或可先加line ID：同手機， 記得傳個圖提醒避免遺漏喔！)歡迎台北新北市醫師跨區任職可協助解決住宿問題！轉自 實名制群 by 李醫師",T
1672250460,群主David1688,宜蘭三星/專任掛牌/不分科(求職路上 多細心 多溝通 多跟學長同學聊聊討論)代po誠徵掛牌負責醫師，不限科別1、地點：宜蘭縣三星鄉2、具中華民國醫師執照，可掛牌當診所負責醫師3、週一至週六自選時段看診4、一週只需要看一診5、不需負管理責任其他待遇詳情可面議意者請洽：0975536781 施先生轉自 5000群,T
1672343580,群主David1688,新竹/專任兼任/骨科復健神經內科(轉自 ptt by spotjelly)誠徵骨科、復健科、神經內外科醫師正職、兼職皆可目前有3間診所新竹縣竹東鎮長春聯合診所(長春路2段89號)新竹市松青診所(長春街58號)新竹縣新埔鎮頂竹骨科診所(田新六街56號)享保障薪及PPF 歡迎面談意者請聯繫陳醫師0921430288市話03-5772636（請勿寄站內信）,T
1672297020,群主David1688,桃園中壢/專任兼任?/復健科誠徵 復健科醫師地點桃園市中壢區(後火車站醫院？??)薪資及節數面議詳情請洽 0973339643張主任(轉自 5000 群),T
1672334100,Jim kao,"板橋維力骨科診所誠徵專任骨科, 復健科, 神內, 風免專科醫師我們的特色是:1、深耕在地社群,在乎醫病關係長長久久,健保或自費治療病患選擇2、團隊融洽, 醫護藥PT互相照應3、努力經營線上品牌, 致力於Online-to-Offline的轉換4、多方嘗試新的治療方式, 新的異業結合, 新的領域突破 (三高內科疾病)我們的優勢1、領先的薪資, 牌照費 + 保障診費 +PPF抽成+ 優勢稅賦, 目前需求為每週6-8節, 之後有展店規劃2、週六晚診與週日，固定休息3、交通方便, 搭捷運即可上班, 診次彈性好安排4、設備齊全, 包括骨震波、GE超音波、X光等5、空間完善, 設有徒手運動治療室, 簡易手術房及C-arm, 可執行局麻手術, 脊椎nerve block及其他更高階治療6、歡迎醫院兼診, 我們提倡給病患一條龍的照護7、無行政事務，專心醫療適合我們的夥伴:1、可以是希望跟病患有良好互動, 慢慢診療, 不求推銷自費治療2、也可以是希望能在疼痛治療領域突破, 我們會有職前教學, 教導基本超音波診斷及導引注射技巧3、或是希望藉由網路力量, 擴大自己的優勢, 拍影片寫文章我們都能幫你規畫安排4、歡迎專科醫師新鮮人加入聯 絡 人：高醫師聯絡電話：02-22505550mail : weiliorthoclinic@gmai.com網站 : https://www.weili-clinic.com/地　　址： 新北市板橋區文化路二段19號, 新埔站5號出口",T
1672345140,群主David1688,台中市西區/兼任/家醫小兒內專誠徵長期兼任醫師科別 : 誠徵家醫科、小兒科或內科專科醫師一位地址 : 台中教育大學對面時間 : 每週二四2節夜診（或加週六下午）共2～3診（班表亦可配合您調整）薪資面議，含診費+PPF需報備支援詳情請洽 0954087827簡醫師(持續徵求中 轉自5000群 ),T
1672346520,Jeff,誠徵（醫師）台北市中山區松江南京站4號出口走路3分鐘可到1.可長期配合，需掛牌，掛牌費另計2. 內科尤佳（家醫科也可以）每週11節門診，週日休假薪資、PPF、可面議商量聯絡方式：1.0975-010-881鄒醫師,T
1672438080,群主David1688,台中北屯/專任掛牌/耳鼻喉家醫小兒內科誠徵 掛牌專任醫師台中市北屯區耳鼻喉科診所（近崇德文心捷運站）誠徵耳鼻喉科、家醫科、小兒科、或內科專科醫師一週6-9節 (需輪夜診及假日診)薪水：牌照費+節數費+PPF診所設備齊全，並有門診手術室多位醫師輪診，可兼顧家庭以及生活品質歡迎有興趣長期合作的醫師洽詢電洽蔡醫師0922-668696 (可先簡訊聯絡)(持續徵求中  專任掛牌 轉自5000群 by 蔡醫師),T
1672408800,群主David1688,??鼓勵明碼標價??，有具體數字的都會盡量設為公告 顯目位置+重要貼文下面這個麻醉科兼任日薪15000  算是市場行情？還是低於？高於？??  討論職缺待遇及聊天，請移到子社群??維持本群版面乾淨??您已被邀請加入「醫聊無上限醫起聊~醫師Lounge/教育學分/職缺討論/醫藥材團購、轉讓 1688 DocJob」！請點選以下連結加入社群！https://line.me/ti/g2/afOBW9YvGhmiRf1Fx5_0oK7au3tH3bZ2DBpoAg?utm_source=invitation&utm_medium=link_copy&utm_campaign=default,F
1672408800,群主David1688,[照片],F
1672419780,群主David1688,屏東泰武/短期/不分科(空氣好 小米酒好一起跨年發大財)泰武鄉衛生所徵求大年初二與初三支援門診的醫師時段：112年1/23早上8:30-11:30下午14:00-17:00晚上18:00-21:00大夜21:00-8:00112年1/24早上8:30-11:30下午14:00-17:00晚上18:00-21:00大夜21:00-8:00上班地點：泰武鄉衛生所內容：一般門診詳細內容請洽泰武鄉衛生所曹小姐08-7832059轉自屏東縣醫師公會,T
1672429020,群主David1688,台北市/專任/企業臨場服務誠徵企業臨場服務醫師(兼部門營運主管)台北市某醫院誠徵臨場服務醫師(兼部門主管，帶領廠護， 另有業務部門開發案源)，需掛牌，需具有臨場服務28+22小時完訓臨場服務資格。有創業企圖心尤佳，可商議底薪+獎金分潤細節。相關細節，請私訊 ID gracefu一六八以上職缺由雇主委託1688無佣代貼，如果委託，1688客服line@在社群記事本。,T
1672435500,群主David1688,[照片],F
1672435500,群主David1688,??鼓勵明碼標價??板橋新埔/專任/家醫內科小兒(但是誰給了他勇氣？能夠寫成保證底薪，PPF加上去更高嗎？)討論薪資 聊天 請往子群http://bit.ly/3XCLlwN,F
1672439340,群主David1688,桃園/專任兼任/內科兒科家醫耳鼻喉科一般科誠徵專任或兼任醫師桃園區內科兒科家醫ㄧ般科、耳鼻喉科，無經驗可培訓。高牌照費高底薪加抽成、工作輕鬆收入保障、多位醫師排班 出國方便 PPF 、停車位0906858006或0933106946 或留言(有時上班無法接聽）Email:chengchuan381@gmail.com(轉自 5000 群  這家滿常貼的 ??????),T
1672526700,朱智盟,桃園/專任/眼科徵?醫師?眼科地點：桃園眼科連鎖診所聯絡電話：0908738058聯絡人：朱醫師薪資：面議*本診所?全眼科診所，有各式眼科雷射，準分子雷射飛秒雷射，眼科醫師可學習飛秒及屈光，永久保障薪，超高抽成*交通方便有停車位(轉自 桃園群 by 朱醫師),T
1672569720,社群副管理員,台南安平/專任/耳鼻喉小兒家醫內科誠徵《醫師》??台南安南區耳鼻喉科診所，誠徵專任醫師（ENT、小兒、家醫、內科..等）??專任每周6-9診，診費+牌費+PPF，近永康，好停車??待遇優渥，稅賦低，工作氣氛佳，交通便利，診所內有兩位長線股票老手，目標是靠股票度日，看診當作服務??可112年2-7月就職，時間可談??意者請洽余醫師0912336458，若漏接電話，請留簡訊，當盡快與您回覆。轉自實名制群 by 余醫師ENTPEDFAMINT,T
